GE,ME,MI
ENSG00000114993,cg18863333,
ENSG00000114999,cg19558029,
ENSG00000115008,cg25353142,
ENSG00000115009,cg19327137,
ENSG00000115041,cg19025497,
ENSG00000115042,cg03220633,
ENSG00000115084,cg19129839,
ENSG00000115085,cg15056288,
ENSG00000115091,cg14659511,
ENSG00000115107,cg10712091,
ENSG00000115109,cg21860629,
ENSG00000115112,cg22455271,
ENSG00000115129,cg22784589,
ENSG00000115138,cg20401567,
ENSG00000115145,cg23047952,
ENSG00000115155,cg22692158,
ENSG00000115159,cg06479877,
ENSG00000115163,cg25961292,
ENSG00000115165,cg19573208,
ENSG00000115194,cg08927844,
ENSG00000115221,cg02943290,
ENSG00000115226,cg01730064,
ENSG00000115233,cg27190138,
ENSG00000115241,cg01687402,
ENSG00000115252,cg00182421,
ENSG00000115255,cg27616227,
ENSG00000115257,cg19770541,
ENSG00000115266,cg13985135,
ENSG00000115267,cg14721213,
ENSG00000115274,cg23634087,
ENSG00000115275,cg08522676,
ENSG00000115290,cg26022526,
ENSG00000115295,cg22700686,
ENSG00000115297,cg13806070,
ENSG00000115325,cg20974724,
ENSG00000115339,cg20577538,
ENSG00000115353,cg20611882,
ENSG00000115355,cg22655696,
ENSG00000115361,cg06643882,
ENSG00000115380,cg07177661,
ENSG00000115386,cg04159903,
ENSG00000115392,cg19912559,
ENSG00000115415,cg03451670,
ENSG00000115419,cg01091951,
ENSG00000115423,cg21542078,
ENSG00000115457,cg03414318,
ENSG00000115459,cg05874561,
ENSG00000115461,cg08454455,
ENSG00000115468,cg04510512,
ENSG00000115474,cg20303331,
ENSG00000115484,cg14578894,
ENSG00000115488,cg02149446,
ENSG00000115504,cg06711110,
ENSG00000115507,cg21468728,
ENSG00000115523,cg04383212,
ENSG00000115525,cg12040830,
ENSG00000115526,cg26667236,
ENSG00000115541,cg00911776,
ENSG00000115556,cg00215587,
ENSG00000115590,cg06023570,
ENSG00000115592,cg03354554,
ENSG00000115593,cg14781281,
ENSG00000115596,cg07749724,
ENSG00000115598,cg08216099,
ENSG00000115602,cg19234983,
ENSG00000115604,cg03157027,
ENSG00000115607,cg06945936,
ENSG00000115616,cg24395710,
ENSG00000115641,cg04782776,
ENSG00000115648,cg12072964,
ENSG00000115657,cg09063683,
ENSG00000115661,cg25644556,
ENSG00000115665,cg25247183,
ENSG00000115705,cg19308497,
ENSG00000115718,cg02005231,
ENSG00000115758,cg25677261,
ENSG00000115761,cg18705155,
ENSG00000115825,cg17080504,
ENSG00000115828,cg15008743,
ENSG00000115844,cg06621452,
ENSG00000115850,cg09608387,
ENSG00000115884,cg11807143,
ENSG00000115896,cg00952516,
ENSG00000115902,cg20893717,
ENSG00000115919,cg14543226,
ENSG00000115946,cg11202686,
ENSG00000115956,cg06839900,
ENSG00000115963,cg19937499,
ENSG00000115993,cg04292359,
ENSG00000116014,cg10511618,
ENSG00000116016,cg02623471,
ENSG00000116017,cg26296894,
ENSG00000116031,cg26028440,
ENSG00000116032,cg09644356,
ENSG00000116035,cg18451114,
ENSG00000116039,cg02930996,
ENSG00000116062,cg14834675,
ENSG00000116096,cg22907789,
ENSG00000116106,cg25151353,
ENSG00000116117,cg04579966,
ENSG00000116133,cg25623409,
ENSG00000116138,cg18643093,
ENSG00000116141,cg16805094,
ENSG00000116147,cg25628701,
ENSG00000116151,cg25466090,
ENSG00000116157,cg21686171,
ENSG00000116161,cg02363202,
ENSG00000116176,cg15593298,
ENSG00000116183,cg03399905,
ENSG00000116191,cg26669257,
ENSG00000116194,cg17542330,
ENSG00000116218,cg05583831,
ENSG00000116221,cg18669186,
ENSG00000116254,cg13323701,
ENSG00000116260,cg24663311,
ENSG00000116285,cg18915156,
ENSG00000116337,cg00630958,
ENSG00000116353,cg20608990,
ENSG00000116396,cg22256631,
ENSG00000116406,cg13209298,
ENSG00000116455,cg15199301,
ENSG00000116514,cg07047589,
ENSG00000116525,cg19965810,
ENSG00000116544,cg00088130,
ENSG00000116584,cg25874782,
ENSG00000116604,cg14716686,
ENSG00000116641,cg17719053,
ENSG00000116649,cg07151117,
ENSG00000116652,cg08322205,
ENSG00000116661,cg25582283,
ENSG00000116667,cg26731781,
ENSG00000116670,cg05432034,
ENSG00000116675,cg12086936,
ENSG00000116678,cg22150661,
ENSG00000116679,cg26832142,
ENSG00000116685,cg19683417,
ENSG00000116690,cg08478074,
ENSG00000116691,cg20675505,
ENSG00000116701,cg20080983,
ENSG00000116703,cg19443311,
ENSG00000116711,cg05261893,
ENSG00000116717,cg15041550,
ENSG00000116721,cg03209642,
ENSG00000116726,cg18804667,
ENSG00000116729,cg10576245,
ENSG00000116741,cg06468908,
ENSG00000116745,cg10115387,
ENSG00000116748,cg04972566,
ENSG00000116750,cg27262717,
ENSG00000116771,cg24199599,
ENSG00000116774,cg22705746,
ENSG00000116783,cg22410478,
ENSG00000116785,cg26529833,
ENSG00000116809,cg04210284,
ENSG00000116815,cg04860674,
ENSG00000116819,cg23836904,
ENSG00000116824,cg13420364,
ENSG00000116830,cg11423684,
ENSG00000116833,cg03728046,
ENSG00000116852,cg13909534,
ENSG00000116882,cg00009196,
ENSG00000116885,cg10376827,
ENSG00000116977,cg05046083,
ENSG00000116981,cg25141818,
ENSG00000116983,cg15936066,
ENSG00000116985,cg14206510,
ENSG00000116996,cg20047489,
ENSG00000117009,cg24452765,
ENSG00000117013,cg14358088,
ENSG00000117016,cg05995220,
ENSG00000117020,cg03882698,
ENSG00000117069,cg27232866,
ENSG00000117090,cg02709068,
ENSG00000117115,cg26998850,
ENSG00000117122,cg04171065,
ENSG00000117148,cg04514249,
ENSG00000117152,cg05142211,
ENSG00000117153,cg04690927,
ENSG00000117154,cg04083712,
ENSG00000117215,cg21652012,
ENSG00000117228,cg23739746,
ENSG00000117245,cg27436995,
ENSG00000117266,cg11321433,
ENSG00000117281,cg09896211,
ENSG00000117298,cg26681210,
ENSG00000117305,cg26221105,
ENSG00000117318,cg20312205,
ENSG00000117322,cg26717066,
ENSG00000117335,cg15754660,
ENSG00000117360,cg19637083,
ENSG00000117394,cg23637349,
ENSG00000117399,cg14186963,
ENSG00000117400,cg05347878,
ENSG00000117407,cg18324707,
ENSG00000117411,cg25407979,
ENSG00000117419,cg10944833,
ENSG00000117425,cg24370475,
ENSG00000117472,cg03184679,
ENSG00000117479,cg24405179,
ENSG00000117480,cg02139871,
ENSG00000117507,cg07687172,
ENSG00000117525,cg03894174,
ENSG00000117528,cg24935217,
ENSG00000117560,cg00647217,
ENSG00000117586,cg11902458,
ENSG00000117593,cg04243822,
ENSG00000117594,cg19727439,
ENSG00000117601,cg21039874,
ENSG00000117620,cg21697134,
ENSG00000117625,cg18158151,
ENSG00000117632,cg08482694,
ENSG00000117643,cg19789653,
ENSG00000117650,cg26337998,
ENSG00000117707,cg27223805,
ENSG00000117724,cg00549566,
ENSG00000117834,cg16487825,
ENSG00000117971,cg25628461,
ENSG00000117983,cg17935217,
ENSG00000118004,cg02606058,
ENSG00000118017,cg00836641,
ENSG00000118094,cg14020052,
ENSG00000118096,cg17305436,
ENSG00000118113,cg20601919,
ENSG00000118137,cg03292388,
ENSG00000118156,cg12387713,
ENSG00000118160,cg01537995,
ENSG00000118193,cg08950105,
ENSG00000118194,cg27507687,
ENSG00000118242,cg24901725,
ENSG00000118245,cg10480343,
ENSG00000118271,cg00210994,
ENSG00000118276,cg19324437,
ENSG00000118298,cg24074033,
ENSG00000118322,cg00329697,
ENSG00000118369,cg15437043,
ENSG00000118402,cg27628340,
ENSG00000118418,cg07370274,
ENSG00000118432,cg11532800,
ENSG00000118434,cg08195512,
ENSG00000118473,cg11804775,
ENSG00000118495,cg14846292,
ENSG00000118503,cg09125999,
ENSG00000118507,cg25100011,
ENSG00000118513,cg09262197,
ENSG00000118514,cg26668713,
ENSG00000118515,cg09689895,
ENSG00000118520,cg27009545,
ENSG00000118526,cg00412337,
ENSG00000118557,cg15963552,
ENSG00000118564,cg14196395,
ENSG00000118655,cg02042649,
ENSG00000118702,cg24924936,
ENSG00000118707,cg17406359,
ENSG00000118729,cg08085267,
ENSG00000118733,cg20701183,
ENSG00000118777,cg03252770,
ENSG00000118785,cg00875636,
ENSG00000118804,cg19595750,
ENSG00000118849,cg23074048,
ENSG00000118898,cg03653817,
ENSG00000118939,cg00860379,
ENSG00000118965,cg09582738,
ENSG00000118972,cg17507573,
ENSG00000118997,cg06128688,
ENSG00000119042,cg24680586,
ENSG00000119121,cg15237819,
ENSG00000119125,cg26314722,
ENSG00000119138,cg06984025,
ENSG00000119203,cg20005705,
ENSG00000119227,cg06136573,
ENSG00000119280,cg01328548,
ENSG00000119283,cg01881590,
ENSG00000119285,cg10022165,
ENSG00000119403,cg13549845,
ENSG00000119411,cg04309093,
ENSG00000119457,cg14688962,
ENSG00000119471,cg21144922,
ENSG00000119508,cg14777772,
ENSG00000119514,cg10386016,
ENSG00000119535,cg25181170,
ENSG00000119547,cg25808906,
ENSG00000119559,cg01901579,
ENSG00000119599,cg02349264,
ENSG00000119614,cg14624950,
ENSG00000119630,cg01850449,
ENSG00000119638,cg19192065,
ENSG00000119655,cg03609960,
ENSG00000119661,cg02386420,
ENSG00000119673,cg21328779,
ENSG00000119681,cg21531604,
ENSG00000119686,cg12400725,
ENSG00000119688,cg00484122,
ENSG00000119698,cg10180415,
ENSG00000119699,cg21432729,
ENSG00000119711,cg04235837,
ENSG00000119714,cg27417316,
ENSG00000119715,cg07179981,
ENSG00000119723,cg14283783,
ENSG00000119729,cg05536800,
ENSG00000119737,cg03721362,
ENSG00000119771,cg07771727,
ENSG00000119772,cg01051310,
ENSG00000119782,cg24618387,
ENSG00000119787,cg09632907,
ENSG00000119812,cg01313518,
ENSG00000119865,cg19392551,
ENSG00000119866,cg03383158,
ENSG00000119888,cg13364881,
ENSG00000119900,cg23763647,
ENSG00000119912,cg25479916,
ENSG00000119915,cg13686115,
ENSG00000119917,cg23992410,
ENSG00000119919,cg27605748,
ENSG00000119922,cg26122451,
ENSG00000119927,cg15389528,
ENSG00000119938,cg12314713,
ENSG00000119943,cg10802005,
ENSG00000119946,cg00121634,
ENSG00000119969,cg19821297,
ENSG00000119973,cg04359527,
ENSG00000119986,cg12009759,
ENSG00000120049,cg18935660,
ENSG00000120054,cg24161615,
ENSG00000120057,cg04266460,
ENSG00000120068,cg13508949,
ENSG00000120075,cg14309283,
ENSG00000120088,cg25996077,
ENSG00000120093,cg19508622,
ENSG00000120094,cg20665259,
ENSG00000120129,cg27615363,
ENSG00000120137,cg01820777,
ENSG00000120149,cg05904716,
ENSG00000120156,cg20707222,
ENSG00000120158,cg12180984,
ENSG00000120210,cg10336108,
ENSG00000120211,cg24403845,
ENSG00000120215,cg11129008,
ENSG00000120217,cg26142412,
ENSG00000120251,cg12256538,
ENSG00000120254,cg07488141,
ENSG00000120256,cg06961205,
ENSG00000120278,cg21950525,
ENSG00000120279,cg07729527,
ENSG00000120289,cg18792381,
ENSG00000120318,cg18332838,
ENSG00000120322,cg08243626,
ENSG00000120324,cg25577023,
ENSG00000120327,cg25693302,
ENSG00000120328,cg19662219,
ENSG00000120329,cg10781513,
ENSG00000120332,cg06631317,
ENSG00000120334,cg07499182,
ENSG00000120341,cg23057706,
ENSG00000120436,cg27618305,
ENSG00000120437,cg21239227,
ENSG00000120438,cg13948082,
ENSG00000120440,cg01740172,
ENSG00000120471,cg21913630,
ENSG00000120498,cg01049141,
ENSG00000120500,cg20663376,
ENSG00000120526,cg18754118,
ENSG00000120533,cg06858559,
ENSG00000120539,cg02246928,
ENSG00000120563,cg03438552,
ENSG00000120594,cg01696784,
ENSG00000120645,cg01123965,
ENSG00000120647,cg00105025,
ENSG00000120658,cg18670236,
ENSG00000120669,cg27421298,
ENSG00000120690,cg00445591,
ENSG00000120693,cg26450106,
ENSG00000120694,cg02662277,
ENSG00000120696,cg03027750,
ENSG00000120708,cg10521706,
ENSG00000120725,cg27327647,
ENSG00000120729,cg24346686,
ENSG00000120738,cg08722774,
ENSG00000120756,cg02023167,
ENSG00000120802,cg03045620,
ENSG00000120820,cg01423964,
ENSG00000120833,cg20086219,
ENSG00000120875,cg10795659,
ENSG00000120885,cg18222192,
ENSG00000120896,cg20242778,
ENSG00000120903,cg17152789,
ENSG00000120907,cg13691247,
ENSG00000120913,cg04162059,
ENSG00000120915,cg11543665,
ENSG00000120937,cg14574843,
ENSG00000120949,cg27639348,
ENSG00000120952,cg22404290,
ENSG00000120963,cg24084504,
ENSG00000121005,cg14074945,
ENSG00000121039,cg26976732,
ENSG00000121053,cg02279670,
ENSG00000121064,cg26450866,
ENSG00000121067,cg24998078,
ENSG00000121068,cg15093997,
ENSG00000121073,cg14362630,
ENSG00000121075,cg15888290,
ENSG00000121101,cg08649099,
ENSG00000121104,cg25191596,
ENSG00000121152,cg24948962,
ENSG00000121207,cg16199747,
ENSG00000121211,cg26211041,
ENSG00000121236,cg00415978,
ENSG00000121270,cg09037813,
ENSG00000121281,cg21981270,
ENSG00000121297,cg20255775,
ENSG00000121310,cg09553187,
ENSG00000121316,cg21913981,
ENSG00000121318,cg15447479,
ENSG00000121335,cg01040523,
ENSG00000121351,cg10279487,
ENSG00000121377,cg25865467,
ENSG00000121380,cg24919790,
ENSG00000121410,cg13570262,
ENSG00000121413,cg04103514,
ENSG00000121417,cg02476461,
ENSG00000121440,cg15998406,
ENSG00000121446,cg14412187,
ENSG00000121454,cg07810733,
ENSG00000121552,cg03656863,
ENSG00000121570,cg27339550,
ENSG00000121577,cg21678736,
ENSG00000121579,cg08677347,
ENSG00000121594,cg09301559,
ENSG00000121621,cg17380661,
ENSG00000121634,cg01286319,
ENSG00000121653,cg21248274,
ENSG00000121671,cg25316339,
ENSG00000121690,cg23051664,
ENSG00000121716,cg24531489,
ENSG00000121742,cg27164797,
ENSG00000121743,cg19538115,
ENSG00000121764,cg09605432,
ENSG00000121775,cg13754661,
ENSG00000121797,cg02410959,
ENSG00000121807,cg04376887,
ENSG00000121851,cg13278496,
ENSG00000121858,cg01038149,
ENSG00000121864,cg12915892,
ENSG00000121871,cg18645493,
ENSG00000121897,cg10132588,
ENSG00000121898,cg14081251,
ENSG00000121904,cg02057755,
ENSG00000121905,cg09232937,
ENSG00000121957,cg01522456,
ENSG00000121964,cg04431946,
ENSG00000122008,cg25637894,
ENSG00000122012,cg07704235,
ENSG00000122025,cg02172028,
ENSG00000122026,cg08788717,
ENSG00000122035,cg13628444,
ENSG00000122042,cg16899920,
ENSG00000122121,cg08848958,
ENSG00000122133,cg15713801,
ENSG00000122136,cg11411564,
ENSG00000122145,cg21300267,
ENSG00000122176,cg14423692,
ENSG00000122180,cg20143092,
ENSG00000122188,cg06133110,
ENSG00000122194,cg21020855,
ENSG00000122223,cg23635429,
ENSG00000122224,cg08230177,
ENSG00000122254,cg06806862,
ENSG00000122367,cg21829783,
ENSG00000122375,cg01388757,
ENSG00000122386,cg01966459,
ENSG00000122417,cg11108269,
ENSG00000122420,cg04138112,
ENSG00000122432,cg12151150,
ENSG00000122483,cg11678864,
ENSG00000122543,cg17408185,
ENSG00000122547,cg00017842,
ENSG00000122548,cg07964754,
ENSG00000122574,cg08269911,
ENSG00000122584,cg11603201,
ENSG00000122585,cg14027288,
ENSG00000122591,cg10949113,
ENSG00000122592,cg04194852,
ENSG00000122678,cg07367434,
ENSG00000122679,cg01924561,
ENSG00000122694,cg08976687,
ENSG00000122707,cg05756301,
ENSG00000122711,cg03120289,
ENSG00000122735,cg27475522,
ENSG00000122741,cg00339769,
ENSG00000122756,cg09167553,
ENSG00000122787,cg16354091,
ENSG00000122824,cg17171407,
ENSG00000122852,cg02979001,
ENSG00000122859,cg20546002,
ENSG00000122861,cg23097155,
ENSG00000122863,cg13123165,
ENSG00000122873,cg19186145,
ENSG00000122877,cg10474350,
ENSG00000122884,cg20147046,
ENSG00000122912,cg10802132,
ENSG00000122952,cg10606240,
ENSG00000122966,cg13840174,
ENSG00000122970,cg00586094,
ENSG00000122971,cg09628195,
ENSG00000123009,cg24865110,
ENSG00000123066,cg23488414,
ENSG00000123080,cg20795569,
ENSG00000123094,cg15386773,
ENSG00000123095,cg19880790,
ENSG00000123119,cg23756173,
ENSG00000123124,cg01291029,
ENSG00000123130,cg24438354,
ENSG00000123131,cg27351358,
ENSG00000123154,cg13163930,
ENSG00000123159,cg18162583,
ENSG00000123171,cg18813601,
ENSG00000123191,cg05768702,
ENSG00000123201,cg24249925,
ENSG00000123213,cg25839023,
ENSG00000123219,cg11505417,
ENSG00000123240,cg19885979,
ENSG00000123243,cg13776560,
ENSG00000123307,cg02978297,
ENSG00000123329,cg24221541,
ENSG00000123353,cg26118943,
ENSG00000123358,cg02948624,
ENSG00000123360,cg05716671,
ENSG00000123364,cg11169641,
ENSG00000123374,cg23850904,
ENSG00000123384,cg14131220,
ENSG00000123388,cg27275023,
ENSG00000123405,cg26843074,
ENSG00000123407,cg08169394,
ENSG00000123411,cg25496678,
ENSG00000123416,cg23865980,
ENSG00000123444,cg06265175,
ENSG00000123453,cg05894734,
ENSG00000123454,cg01450642,
ENSG00000123473,cg16797691,
ENSG00000123485,cg13383019,
ENSG00000123496,cg04554720,
ENSG00000123500,cg02090762,
ENSG00000123505,cg27227042,
ENSG00000123545,cg01265662,
ENSG00000123560,cg05191397,
ENSG00000123561,cg26683025,
ENSG00000123570,cg07765621,
ENSG00000123572,cg07414961,
ENSG00000123575,cg10130564,
ENSG00000123576,cg10304637,
ENSG00000123609,cg21634628,
ENSG00000123612,cg23078268,
ENSG00000123636,cg24042242,
ENSG00000123685,cg27234067,
ENSG00000123689,cg20855565,
ENSG00000123700,cg15134714,
ENSG00000123728,cg19110523,
ENSG00000123739,cg10879867,
ENSG00000123810,cg27046936,
ENSG00000123838,cg00700214,
ENSG00000123843,cg01758805,
ENSG00000123892,cg17077762,
ENSG00000123901,cg26113512,
ENSG00000123933,cg03273700,
ENSG00000123975,cg19838164,
ENSG00000124003,cg11619707,
ENSG00000124019,cg01664925,
ENSG00000124067,cg11100386,
ENSG00000124089,cg04435420,
ENSG00000124092,cg20739435,
ENSG00000124102,cg12518410,
ENSG00000124107,cg03359337,
ENSG00000124116,cg26802564,
ENSG00000124126,cg06126713,
ENSG00000124134,cg23405039,
ENSG00000124140,cg06970228,
ENSG00000124151,cg00519002,
ENSG00000124155,cg08993236,
ENSG00000124157,cg12021641,
ENSG00000124159,cg12863545,
ENSG00000124171,cg26060489,
ENSG00000124177,cg26361329,
ENSG00000124191,cg19731268,
ENSG00000124194,cg09542745,
ENSG00000124196,cg12098872,
ENSG00000124203,cg04416151,
ENSG00000124205,cg02496256,
ENSG00000124207,cg00371239,
ENSG00000124212,cg00364611,
ENSG00000124215,cg14451276,
ENSG00000124216,cg12040486,
ENSG00000124224,cg24152776,
ENSG00000124232,cg12731799,
ENSG00000124233,cg23048068,
ENSG00000124237,cg01065210,
ENSG00000124249,cg10069493,
ENSG00000124251,cg15835542,
ENSG00000124253,cg14695663,
ENSG00000124256,cg17369196,
ENSG00000124257,cg20643012,
ENSG00000124260,cg15221831,
ENSG00000124302,cg25565476,
ENSG00000124313,cg01506917,
ENSG00000124334,cg02775927,
ENSG00000124343,cg08994045,
ENSG00000124391,cg12671030,
ENSG00000124406,cg21211585,
ENSG00000124429,cg24843380,
ENSG00000124440,cg05365320,
ENSG00000124449,cg00930618,
ENSG00000124467,cg26505691,
ENSG00000124469,cg19701879,
ENSG00000124479,cg16315928,
ENSG00000124490,cg11746287,
ENSG00000124491,cg23194609,
ENSG00000124493,cg03607644,
ENSG00000124496,cg23980468,
ENSG00000124507,cg04796763,
ENSG00000124557,cg16426537,
ENSG00000124562,cg24168884,
ENSG00000124568,cg25214789,
ENSG00000124570,cg03738352,
ENSG00000124571,cg03889263,
ENSG00000124574,cg03947459,
ENSG00000124602,cg18932809,
ENSG00000124613,cg07306414,
ENSG00000124614,cg07748540,
ENSG00000124615,cg19950474,
ENSG00000124657,cg04164584,
ENSG00000124664,cg13744172,
ENSG00000124678,cg11338128,
ENSG00000124701,cg01566396,
ENSG00000124702,cg11686722,
ENSG00000124713,cg25685062,
ENSG00000124721,cg07185695,
ENSG00000124731,cg06728055,
ENSG00000124743,cg13420985,
ENSG00000124749,cg23166765,
ENSG00000124772,cg05824225,
ENSG00000124780,cg09025324,
ENSG00000124782,cg00866476,
ENSG00000124784,cg10981909,
ENSG00000124785,cg09020665,
ENSG00000124787,cg07005523,
ENSG00000124788,cg01541846,
ENSG00000124795,cg06457011,
ENSG00000124812,cg24784350,
ENSG00000124818,cg11671913,
ENSG00000124831,cg18769074,
ENSG00000124839,cg24592962,
ENSG00000124875,cg10103850,
ENSG00000124882,cg13320291,
ENSG00000124935,cg23246095,
ENSG00000124939,cg16864658,
ENSG00000124942,cg25065131,
ENSG00000125084,cg02773050,
ENSG00000125089,cg05619712,
ENSG00000125122,cg08508368,
ENSG00000125124,cg20374917,
ENSG00000125144,cg03507326,
ENSG00000125245,cg04704856,
ENSG00000125246,cg18634758,
ENSG00000125249,cg07028821,
ENSG00000125255,cg02309655,
ENSG00000125257,cg03462699,
ENSG00000125285,cg03802461,
ENSG00000125337,cg14023451,
ENSG00000125351,cg17291767,
ENSG00000125363,cg10517814,
ENSG00000125378,cg14785679,
ENSG00000125384,cg03070194,
ENSG00000125398,cg12178578,
ENSG00000125409,cg13533340,
ENSG00000125414,cg07412186,
ENSG00000125430,cg14955976,
ENSG00000125434,cg15482872,
ENSG00000125450,cg22789900,
ENSG00000125454,cg11709896,
ENSG00000125492,cg17339147,
ENSG00000125498,cg13057055,
ENSG00000125503,cg06976395,
ENSG00000125508,cg04564000,
ENSG00000125510,cg14929208,
ENSG00000125522,cg02058870,
ENSG00000125533,cg01262913,
ENSG00000125538,cg00732383,
ENSG00000125551,cg03259292,
ENSG00000125611,cg03245590,
ENSG00000125618,cg19532959,
ENSG00000125637,cg15584401,
ENSG00000125650,cg00021933,
ENSG00000125652,cg13707005,
ENSG00000125657,cg20747565,
ENSG00000125675,cg14251622,
ENSG00000125686,cg07135388,
ENSG00000125726,cg10593400,
ENSG00000125730,cg01529637,
ENSG00000125731,cg14989164,
ENSG00000125733,cg08590987,
ENSG00000125735,cg04675539,
ENSG00000125740,cg21300373,
ENSG00000125744,cg06971129,
ENSG00000125746,cg19305111,
ENSG00000125772,cg21096399,
ENSG00000125775,cg04899446,
ENSG00000125780,cg25898520,
ENSG00000125787,cg22086322,
ENSG00000125788,cg27649971,
ENSG00000125798,cg20980271,
ENSG00000125804,cg11282156,
ENSG00000125810,cg08898653,
ENSG00000125813,cg01066220,
ENSG00000125814,cg13935962,
ENSG00000125815,cg07444054,
ENSG00000125816,cg01605516,
ENSG00000125820,cg00041401,
ENSG00000125821,cg21208682,
ENSG00000125823,cg07201215,
ENSG00000125831,cg09740468,
ENSG00000125841,cg23111196,
ENSG00000125845,cg18107290,
ENSG00000125848,cg12766736,
ENSG00000125850,cg25487775,
ENSG00000125851,cg21571060,
ENSG00000125864,cg19190728,
ENSG00000125872,cg15232894,
ENSG00000125878,cg03483632,
ENSG00000125879,cg02064106,
ENSG00000125885,cg16706240,
ENSG00000125888,cg03507241,
ENSG00000125900,cg16134717,
ENSG00000125903,cg01046287,
ENSG00000125910,cg21449397,
ENSG00000125931,cg20078466,
ENSG00000125965,cg07591885,
