GE,ME,MI
ENSG00000159200,cg24545961,
ENSG00000159212,cg10196720,
ENSG00000159214,cg18052274,
ENSG00000159217,cg26191447,
ENSG00000159224,cg10619379,
ENSG00000159231,cg02480685,
ENSG00000159248,cg19803952,
ENSG00000159259,cg23848624,
ENSG00000159261,cg01939477,
ENSG00000159263,cg02716776,
ENSG00000159307,cg09025501,
ENSG00000159387,cg23883058,
ENSG00000159388,cg12001304,
ENSG00000159409,cg04497512,
ENSG00000159495,cg23681664,
ENSG00000159516,cg06658615,
ENSG00000159527,cg08858437,
ENSG00000159556,cg08792812,
ENSG00000159648,cg19934381,
ENSG00000159650,cg11399097,
ENSG00000159733,cg08944961,
ENSG00000159763,cg01907051,
ENSG00000159784,cg19954537,
ENSG00000159871,cg18426551,
ENSG00000159958,cg14155058,
ENSG00000159961,cg12755421,
ENSG00000160072,cg24687805,
ENSG00000160111,cg12164472,
ENSG00000160117,cg08346735,
ENSG00000160179,cg11487526,
ENSG00000160180,cg06529756,
ENSG00000160182,cg07618409,
ENSG00000160183,cg25587431,
ENSG00000160185,cg15840253,
ENSG00000160188,cg11831981,
ENSG00000160191,cg19972558,
ENSG00000160200,cg25072336,
ENSG00000160202,cg23291136,
ENSG00000160213,cg15108640,
ENSG00000160282,cg01486610,
ENSG00000160307,cg04837025,
ENSG00000160318,cg10806146,
ENSG00000160326,cg09213964,
ENSG00000160339,cg08169949,
ENSG00000160345,cg14543255,
ENSG00000160349,cg10584805,
ENSG00000160396,cg16890051,
ENSG00000160460,cg14924473,
ENSG00000160471,cg13903378,
ENSG00000160472,cg09721595,
ENSG00000160678,cg10884788,
ENSG00000160683,cg04318855,
ENSG00000160716,cg08079763,
ENSG00000160801,cg17095728,
ENSG00000160808,cg05684891,
ENSG00000160856,cg03679305,
ENSG00000160862,cg18425786,
ENSG00000160867,cg03007522,
ENSG00000160883,cg11354594,
ENSG00000160886,cg02883595,
ENSG00000160957,cg02766482,
ENSG00000160994,cg04784471,
ENSG00000160999,cg07056138,
ENSG00000161031,cg04017276,
ENSG00000161040,cg02797548,
ENSG00000161055,cg02836478,
ENSG00000161249,cg12691994,
ENSG00000161281,cg05933904,
ENSG00000161328,cg19779670,
ENSG00000161395,cg02661728,
ENSG00000161405,cg15507690,
ENSG00000161634,cg16124719,
ENSG00000161642,cg22040631,
ENSG00000161649,cg25660566,
ENSG00000161653,cg17028443,
ENSG00000161664,cg09723979,
ENSG00000161681,cg08876441,
ENSG00000161682,cg01716084,
ENSG00000161798,cg17461735,
ENSG00000161800,cg22855021,
ENSG00000161849,cg09956302,
ENSG00000161850,cg21834048,
ENSG00000161860,cg13662093,
ENSG00000161888,cg11081307,
ENSG00000161896,cg14376241,
ENSG00000161905,cg01012572,
ENSG00000161958,cg01098237,
ENSG00000162004,cg23643814,
ENSG00000162009,cg21784254,
ENSG00000162040,cg21538684,
ENSG00000162078,cg17072494,
ENSG00000162104,cg02943578,
ENSG00000162188,cg20277781,
ENSG00000162267,cg03700462,
ENSG00000162344,cg26031255,
ENSG00000162365,cg23843505,
ENSG00000162366,cg22349573,
ENSG00000162367,cg26941823,
ENSG00000162373,cg22581896,
ENSG00000162383,cg26651950,
ENSG00000162391,cg12204395,
ENSG00000162399,cg15475851,
ENSG00000162409,cg20910807,
ENSG00000162415,cg24782772,
ENSG00000162426,cg08081156,
ENSG00000162444,cg26958124,
ENSG00000162456,cg18265608,
ENSG00000162460,cg22674412,
ENSG00000162482,cg19924948,
ENSG00000162510,cg06039161,
ENSG00000162520,cg15078211,
ENSG00000162543,cg13024368,
ENSG00000162545,cg20424531,
ENSG00000162551,cg12583095,
ENSG00000162552,cg11238542,
ENSG00000162571,cg19974227,
ENSG00000162572,cg23687149,
ENSG00000162595,cg13913015,
ENSG00000162599,cg04315947,
ENSG00000162624,cg22790257,
ENSG00000162631,cg17896927,
ENSG00000162669,cg05618222,
ENSG00000162706,cg13052102,
ENSG00000162722,cg13052101,
ENSG00000162723,cg09276108,
ENSG00000162728,cg11851804,
ENSG00000162738,cg18976437,
ENSG00000162746,cg19252931,
ENSG00000162755,cg27292264,
ENSG00000162761,cg22356428,
ENSG00000162804,cg22728904,
ENSG00000162814,cg00083018,
ENSG00000162843,cg03957108,
ENSG00000162877,cg04283162,
ENSG00000162881,cg20825022,
ENSG00000162882,cg20180370,
ENSG00000162891,cg22569359,
ENSG00000162892,cg11425280,
ENSG00000162896,cg18768347,
ENSG00000162897,cg08412316,
ENSG00000162931,cg04879561,
ENSG00000162949,cg26554406,
ENSG00000162951,cg16330247,
ENSG00000162975,cg24030507,
ENSG00000162989,cg02829601,
ENSG00000162998,cg06746118,
ENSG00000163006,cg14823429,
ENSG00000163017,cg01447495,
ENSG00000163032,cg20175702,
ENSG00000163040,cg19540689,
ENSG00000163053,cg13639016,
ENSG00000163060,cg04989674,
ENSG00000163064,cg07198881,
ENSG00000163071,cg15058572,
ENSG00000163072,cg11416650,
ENSG00000163081,cg19380001,
ENSG00000163082,cg25977493,
ENSG00000163093,cg11936341,
ENSG00000163106,cg07274590,
ENSG00000163121,cg18442362,
ENSG00000163141,cg23609707,
ENSG00000163145,cg01769457,
ENSG00000163202,cg20250080,
ENSG00000163207,cg19697239,
ENSG00000163209,cg13351583,
ENSG00000163216,cg14598327,
ENSG00000163218,cg26321644,
ENSG00000163220,cg00527489,
ENSG00000163221,cg07212778,
ENSG00000163235,cg24686551,
ENSG00000163239,cg07533148,
ENSG00000163254,cg02546690,
ENSG00000163263,cg14534279,
ENSG00000163273,cg17588293,
ENSG00000163283,cg08243612,
ENSG00000163285,cg03209871,
ENSG00000163293,cg22538054,
ENSG00000163331,cg08480458,
ENSG00000163347,cg05068146,
ENSG00000163354,cg06748470,
ENSG00000163357,cg20169702,
ENSG00000163394,cg04327181,
ENSG00000163395,cg13303464,
ENSG00000163406,cg26749518,
ENSG00000163421,cg25706683,
ENSG00000163431,cg17987059,
ENSG00000163440,cg04807036,
ENSG00000163464,cg13203135,
ENSG00000163491,cg24903183,
ENSG00000163499,cg00940577,
ENSG00000163515,cg13750264,
ENSG00000163518,cg12739419,
ENSG00000163530,cg25652029,
ENSG00000163534,cg13445177,
ENSG00000163536,cg26150462,
ENSG00000163568,cg03611007,
ENSG00000163576,cg16678522,
ENSG00000163586,cg14641472,
ENSG00000163596,cg20717612,
ENSG00000163599,cg00266592,
ENSG00000163600,cg02759110,
ENSG00000163623,cg20791007,
ENSG00000163631,cg06114334,
ENSG00000163633,cg25773620,
ENSG00000163637,cg06761719,
ENSG00000163646,cg07344397,
ENSG00000163661,cg05312305,
ENSG00000163687,cg13323489,
ENSG00000163694,cg01190276,
ENSG00000163697,cg24023289,
ENSG00000163704,cg11152384,
ENSG00000163710,cg19636519,
ENSG00000163734,cg23930313,
ENSG00000163735,cg15961211,
ENSG00000163736,cg21814178,
ENSG00000163737,cg16277214,
ENSG00000163739,cg23522194,
ENSG00000163746,cg07162000,
ENSG00000163749,cg23688510,
ENSG00000163751,cg17806482,
ENSG00000163792,cg18173263,
ENSG00000163793,cg14315558,
ENSG00000163794,cg03532263,
ENSG00000163803,cg19015909,
ENSG00000163808,cg05009389,
ENSG00000163810,cg07991288,
ENSG00000163815,cg01786314,
ENSG00000163825,cg13062406,
ENSG00000163827,cg15022039,
ENSG00000163864,cg10921702,
ENSG00000163873,cg14228182,
ENSG00000163879,cg17162024,
ENSG00000163884,cg14328457,
ENSG00000163888,cg11145160,
ENSG00000163898,cg09645888,
ENSG00000163918,cg07507685,
ENSG00000163923,cg16845394,
ENSG00000163958,cg16557944,
ENSG00000163982,cg00025347,
ENSG00000163993,cg14911395,
ENSG00000164007,cg14611399,
ENSG00000164035,cg19809791,
ENSG00000164045,cg23447569,
ENSG00000164047,cg22109530,
ENSG00000164049,cg13646020,
ENSG00000164061,cg17463633,
ENSG00000164066,cg19591881,
ENSG00000164070,cg00319312,
ENSG00000164076,cg21155380,
ENSG00000164082,cg04240491,
ENSG00000164099,cg15921779,
ENSG00000164100,cg00850505,
ENSG00000164106,cg25426203,
ENSG00000164109,cg15839448,
ENSG00000164113,cg11029301,
ENSG00000164120,cg19991916,
ENSG00000164123,cg22325530,
ENSG00000164124,cg19819285,
ENSG00000164128,cg17156565,
ENSG00000164129,cg01988541,
ENSG00000164175,cg08931515,
ENSG00000164176,cg09656690,
ENSG00000164185,cg07213415,
ENSG00000164187,cg18519308,
ENSG00000164188,cg00234446,
ENSG00000164220,cg19664328,
ENSG00000164237,cg21781979,
ENSG00000164256,cg08825225,
ENSG00000164265,cg03308628,
ENSG00000164266,cg24366211,
ENSG00000164287,cg02958321,
ENSG00000164299,cg11114757,
ENSG00000164303,cg01111041,
ENSG00000164304,cg18704691,
ENSG00000164309,cg21098557,
ENSG00000164326,cg12691004,
ENSG00000164331,cg04884025,
ENSG00000164334,cg09806262,
ENSG00000164344,cg25104234,
ENSG00000164362,cg25221337,
ENSG00000164379,cg17940113,
ENSG00000164398,cg00625443,
ENSG00000164400,cg02723533,
ENSG00000164403,cg14421860,
ENSG00000164404,cg11692307,
ENSG00000164406,cg01814945,
ENSG00000164411,cg03539903,
ENSG00000164434,cg23978504,
ENSG00000164438,cg12615137,
ENSG00000164440,cg05988267,
ENSG00000164485,cg05362011,
ENSG00000164488,cg10378735,
ENSG00000164509,cg22341256,
ENSG00000164530,cg23602092,
ENSG00000164532,cg13067635,
ENSG00000164574,cg07098902,
ENSG00000164588,cg17757602,
ENSG00000164591,cg09374774,
ENSG00000164611,cg14937343,
ENSG00000164619,cg21823426,
ENSG00000164626,cg03987648,
ENSG00000164638,cg11804789,
ENSG00000164649,cg00397479,
ENSG00000164651,cg01093854,
ENSG00000164675,cg14211930,
ENSG00000164687,cg16447311,
ENSG00000164690,cg14193007,
ENSG00000164736,cg27478313,
ENSG00000164742,cg23189410,
ENSG00000164743,cg12359315,
ENSG00000164744,cg18876990,
ENSG00000164746,cg15184386,
ENSG00000164749,cg14617810,
ENSG00000164756,cg23368579,
ENSG00000164758,cg27228578,
ENSG00000164761,cg23151024,
ENSG00000164776,cg07233097,
ENSG00000164778,cg22963629,
ENSG00000164794,cg24428389,
ENSG00000164796,cg04743654,
ENSG00000164825,cg10646402,
ENSG00000164841,cg01753263,
ENSG00000164853,cg07084019,
ENSG00000164855,cg01484915,
ENSG00000164879,cg24788034,
ENSG00000164893,cg18935813,
ENSG00000164900,cg03555299,
ENSG00000164919,cg26470798,
ENSG00000164938,cg27649073,
ENSG00000164946,cg02573703,
ENSG00000164972,cg21748751,
ENSG00000164983,cg03884543,
ENSG00000165023,cg18616062,
ENSG00000165030,cg07636178,
ENSG00000165046,cg24862252,
ENSG00000165061,cg13484546,
ENSG00000165066,cg13484549,
ENSG00000165071,cg05245346,
ENSG00000165072,cg13830203,
ENSG00000165076,cg08163199,
ENSG00000165078,cg25044186,
ENSG00000165084,cg01420001,
ENSG00000165091,cg11485154,
ENSG00000165105,cg16683160,
ENSG00000165124,cg27504292,
ENSG00000165125,cg15239123,
ENSG00000165138,cg08406698,
ENSG00000165140,cg25117941,
ENSG00000165186,cg20078454,
ENSG00000165188,cg09770579,
ENSG00000165194,cg02788195,
ENSG00000165244,cg03325407,
ENSG00000165269,cg25694349,
ENSG00000165300,cg07148716,
ENSG00000165304,cg17763019,
ENSG00000165309,cg07972135,
ENSG00000165323,cg16491617,
ENSG00000165338,cg09024126,
ENSG00000165349,cg06920037,
ENSG00000165376,cg13619824,
ENSG00000165379,cg07890490,
ENSG00000165383,cg09219451,
ENSG00000165409,cg12810212,
ENSG00000165424,cg17210004,
ENSG00000165443,cg09192572,
ENSG00000165449,cg11294626,
ENSG00000165462,cg02791973,
ENSG00000165478,cg01942646,
ENSG00000165480,cg18720698,
ENSG00000165495,cg10826956,
ENSG00000165496,cg20484086,
ENSG00000165533,cg23011597,
ENSG00000165548,cg16166160,
ENSG00000165553,cg07810039,
ENSG00000165556,cg01631319,
ENSG00000165568,cg00063828,
ENSG00000165583,cg22729681,
ENSG00000165584,cg26549174,
ENSG00000165588,cg07962143,
ENSG00000165591,cg07575624,
ENSG00000165606,cg21999471,
ENSG00000165621,cg11203244,
ENSG00000165623,cg10020892,
ENSG00000165626,cg10020890,
ENSG00000165643,cg22729539,
ENSG00000165646,cg13610307,
ENSG00000165702,cg10678266,
ENSG00000165731,cg00241712,
ENSG00000165794,cg23090653,
ENSG00000165795,cg08629176,
ENSG00000165799,cg17473898,
ENSG00000165804,cg20734219,
ENSG00000165810,cg00653615,
ENSG00000165816,cg02878891,
ENSG00000165821,cg08785274,
ENSG00000165828,cg20829379,
ENSG00000165863,cg02866152,
ENSG00000165868,cg12243738,
ENSG00000165879,cg26258273,
ENSG00000165887,cg16524960,
ENSG00000165891,cg11208222,
ENSG00000165917,cg03296935,
ENSG00000165923,cg08532862,
ENSG00000165953,cg11847956,
ENSG00000165966,cg21779805,
ENSG00000165970,cg16324633,
ENSG00000165973,cg24160371,
ENSG00000165995,cg04172533,
ENSG00000166006,cg06445348,
ENSG00000166016,cg26205890,
ENSG00000166035,cg23931734,
ENSG00000166049,cg18664369,
ENSG00000166069,cg18991240,
ENSG00000166090,cg18200075,
ENSG00000166091,cg25361447,
ENSG00000166105,cg02805025,
ENSG00000166106,cg04147940,
ENSG00000166111,cg22291627,
ENSG00000166118,cg12388309,
ENSG00000166123,cg16322346,
ENSG00000166126,cg00800383,
ENSG00000166143,cg21249376,
ENSG00000166159,cg02677035,
ENSG00000166173,cg16703420,
ENSG00000166183,cg12654928,
ENSG00000166206,cg27076669,
ENSG00000166211,cg14248106,
ENSG00000166225,cg18406801,
ENSG00000166246,cg05981038,
ENSG00000166257,cg12477716,
ENSG00000166289,cg22639293,
ENSG00000166292,cg02983911,
ENSG00000166317,cg22775000,
ENSG00000166342,cg15261712,
ENSG00000166347,cg00773370,
ENSG00000166351,cg22789237,
ENSG00000166391,cg24722346,
ENSG00000166394,cg11863380,
ENSG00000166396,cg03332623,
ENSG00000166405,cg13146379,
ENSG00000166407,cg16581455,
ENSG00000166415,cg11699435,
ENSG00000166426,cg06380123,
ENSG00000166428,cg08454015,
ENSG00000166432,cg00449000,
ENSG00000166436,cg15950068,
ENSG00000166446,cg24720132,
ENSG00000166448,cg09196068,
ENSG00000166450,cg15015920,
ENSG00000166451,cg16355550,
ENSG00000166455,cg13198489,
ENSG00000166473,cg08042316,
ENSG00000166482,cg08928696,
ENSG00000166509,cg02825373,
ENSG00000166510,cg21331821,
ENSG00000166523,cg15598802,
ENSG00000166527,cg18411550,
ENSG00000166535,cg22940848,
ENSG00000166578,cg23003534,
ENSG00000166582,cg24805239,
ENSG00000166589,cg12902039,
ENSG00000166592,cg23690488,
ENSG00000166634,cg27437721,
ENSG00000166670,cg22957691,
ENSG00000166682,cg25361844,
ENSG00000166707,cg16405876,
ENSG00000166736,cg09247235,
ENSG00000166743,cg17524017,
ENSG00000166762,cg12788878,
ENSG00000166787,cg13405332,
ENSG00000166793,cg10249285,
ENSG00000166796,cg04918504,
ENSG00000166816,cg25296938,
ENSG00000166819,cg17590805,
ENSG00000166821,cg04366880,
ENSG00000166823,cg00397324,
ENSG00000166828,cg25040466,
ENSG00000166840,cg25561762,
ENSG00000166845,cg22400420,
ENSG00000166851,cg11374425,
ENSG00000166856,cg02316596,
ENSG00000166869,cg27121959,
ENSG00000166897,cg23815582,
ENSG00000166927,cg18812668,
ENSG00000166928,cg06738786,
ENSG00000166947,cg15507776,
ENSG00000166961,cg25124300,
ENSG00000167034,cg20168849,
ENSG00000167037,cg21921384,
ENSG00000167080,cg04156369,
ENSG00000167094,cg06732666,
ENSG00000167103,cg14725151,
ENSG00000167105,cg23495733,
ENSG00000167131,cg11525020,
ENSG00000167165,cg14635269,
ENSG00000167178,cg21355201,
ENSG00000167183,cg09365002,
ENSG00000167191,cg23775991,
ENSG00000167194,cg14117138,
ENSG00000167210,cg17967818,
ENSG00000167232,cg20667664,
ENSG00000167244,cg23279335,
ENSG00000167311,cg24012811,
ENSG00000167346,cg25480336,
ENSG00000167371,cg18206952,
ENSG00000167419,cg14657277,
ENSG00000167434,cg22352717,
ENSG00000167476,cg13433250,
ENSG00000167513,cg13496979,
ENSG00000167531,cg23027583,
ENSG00000167549,cg17128799,
ENSG00000167550,cg13880950,
ENSG00000167555,cg25552843,
ENSG00000167580,cg04603130,
ENSG00000167588,cg09150076,
ENSG00000167608,cg06721601,
ENSG00000167614,cg08217285,
ENSG00000167617,cg11253514,
ENSG00000167618,cg24425021,
ENSG00000167619,cg14061946,
ENSG00000167633,cg10668980,
ENSG00000167634,cg00155423,
ENSG00000167641,cg14085262,
ENSG00000167644,cg08084502,
ENSG00000167653,cg17090600,
ENSG00000167656,cg14968732,
ENSG00000167664,cg11006995,
ENSG00000167676,cg23082281,
ENSG00000167693,cg00498024,
ENSG00000167701,cg01081168,
ENSG00000167711,cg06241792,
ENSG00000167723,cg22418737,
ENSG00000167740,cg23697796,
ENSG00000167741,cg20696478,
ENSG00000167748,cg16482474,
ENSG00000167749,cg14289246,
ENSG00000167751,cg27533119,
ENSG00000167754,cg10852609,
ENSG00000167755,cg07892412,
ENSG00000167757,cg04839975,
ENSG00000167759,cg14036923,
ENSG00000167768,cg04926380,
ENSG00000167771,cg02649849,
ENSG00000167772,cg13181695,
ENSG00000167779,cg14551562,
ENSG00000167791,cg12070159,
ENSG00000167799,cg17453780,
ENSG00000167800,cg25306932,
ENSG00000167858,cg25111926,
ENSG00000167874,cg11198128,
ENSG00000167900,cg09450063,
ENSG00000167910,cg02827082,
ENSG00000167914,cg09513380,
ENSG00000167916,cg23712342,
ENSG00000167941,cg12298905,
ENSG00000167964,cg21554552,
ENSG00000167968,cg14250838,
ENSG00000167971,cg14250833,
ENSG00000167972,cg01821058,
ENSG00000167981,cg11698750,
ENSG00000167992,cg21305471,
ENSG00000168026,cg21635917,
ENSG00000168032,cg27627570,
ENSG00000168038,cg03063639,
ENSG00000168060,cg25286536,
ENSG00000168062,cg08239804,
ENSG00000168065,cg16758037,
ENSG00000168078,cg19654437,
ENSG00000168079,cg18373623,
ENSG00000168081,cg17907003,
ENSG00000168124,cg16565031,
ENSG00000168135,cg19508437,
ENSG00000168143,cg05166490,
ENSG00000168158,cg07022289,
ENSG00000168209,cg03900143,
ENSG00000168243,cg19946085,
ENSG00000168268,cg26775695,
ENSG00000168269,cg00518941,
ENSG00000168280,cg12042952,
ENSG00000168301,cg01898377,
ENSG00000168306,cg06897927,
ENSG00000168309,cg24505618,
ENSG00000168314,cg14602087,
ENSG00000168329,cg18107144,
ENSG00000168334,cg26155939,
ENSG00000168348,cg24469729,
ENSG00000168350,cg20091187,
ENSG00000168389,cg19761848,
ENSG00000168394,cg14318199,
ENSG00000168412,cg04780086,
ENSG00000168421,cg15109851,
ENSG00000168427,cg20639400,
ENSG00000168447,cg14299883,
ENSG00000168453,cg03995857,
ENSG00000168477,cg08786829,
ENSG00000168484,cg01789150,
ENSG00000168490,cg13836770,
ENSG00000168505,cg15873301,
ENSG00000168517,cg10024478,
ENSG00000168539,cg27265630,
ENSG00000168546,cg12860391,
ENSG00000168589,cg19333883,
ENSG00000168594,cg20465143,
ENSG00000168619,cg12850892,
ENSG00000168621,cg05691054,
ENSG00000168634,cg05696706,
ENSG00000168646,cg26389737,
ENSG00000168671,cg14172603,
ENSG00000168702,cg17815252,
ENSG00000168703,cg17997279,
ENSG00000168743,cg04453352,
ENSG00000168757,cg27645955,
ENSG00000168772,cg09601629,
ENSG00000168811,cg14470978,
ENSG00000168828,cg25088758,
ENSG00000168830,cg17678928,
ENSG00000168843,cg16626884,
ENSG00000168874,cg07671858,
ENSG00000168875,cg13880113,
ENSG00000168907,cg06849515,
ENSG00000168913,cg26652413,
ENSG00000168930,cg11123744,
ENSG00000168952,cg16013309,
ENSG00000168967,cg04867652,
ENSG00000168993,cg10558233,
ENSG00000169006,cg02656871,
ENSG00000169031,cg18486590,
ENSG00000169035,cg18745782,
ENSG00000169040,cg08450554,
ENSG00000169047,cg14943539,
ENSG00000169059,cg09327714,
ENSG00000169064,cg10838664,
ENSG00000169067,cg11159604,
ENSG00000169075,cg26288449,
ENSG00000169083,cg06959103,
ENSG00000169122,cg05663453,
ENSG00000169174,cg04851712,
ENSG00000169184,cg18059088,
ENSG00000169194,cg02727079,
ENSG00000169213,cg04865180,
ENSG00000169214,cg18988856,
ENSG00000169218,cg00370303,
ENSG00000169245,cg08053935,
ENSG00000169247,cg06072021,
ENSG00000169248,cg16615211,
ENSG00000169252,cg11989330,
ENSG00000169271,cg20243544,
ENSG00000169297,cg27018185,
ENSG00000169302,cg19215266,
ENSG00000169306,cg26564040,
ENSG00000169313,cg10063575,
ENSG00000169327,cg19528963,
ENSG00000169344,cg24443446,
ENSG00000169347,cg07113199,
ENSG00000169393,cg04029455,
ENSG00000169418,cg00293303,
ENSG00000169427,cg23744030,
ENSG00000169435,cg25893560,
ENSG00000169436,cg05961935,
ENSG00000169469,cg08108311,
ENSG00000169474,cg12656291,
ENSG00000169488,cg27308504,
ENSG00000169495,cg08924203,
ENSG00000169507,cg00287312,
ENSG00000169509,cg00533620,
ENSG00000169515,cg01896341,
ENSG00000169548,cg22737001,
ENSG00000169550,cg08039301,
ENSG00000169562,cg11564981,
ENSG00000169570,cg03675258,
ENSG00000169583,cg10525432,
ENSG00000169594,cg11482719,
ENSG00000169607,cg04107759,
ENSG00000169618,cg23507945,
ENSG00000169621,cg02011074,
ENSG00000169676,cg00968638,
ENSG00000169679,cg23303108,
ENSG00000169684,cg18789636,
ENSG00000169752,cg19326244,
ENSG00000169760,cg25381747,
ENSG00000169836,cg00225623,
ENSG00000169856,cg16672562,
ENSG00000169862,cg12188986,
ENSG00000169884,cg14280330,
ENSG00000169885,cg18262197,
ENSG00000169891,cg22037648,
ENSG00000169900,cg03758697,
ENSG00000169903,cg18261050,
ENSG00000169906,cg00068038,
ENSG00000169908,cg22581353,
ENSG00000169918,cg04120520,
ENSG00000169933,cg14556909,
ENSG00000169962,cg14220777,
ENSG00000169989,cg16151960,
ENSG00000169991,cg02298094,
ENSG00000169994,cg02396496,
ENSG00000170011,cg19405555,
ENSG00000170017,cg06268921,
ENSG00000170035,cg00881378,
ENSG00000170054,cg26991025,
ENSG00000170074,cg21182715,
ENSG00000170075,cg17389988,
ENSG00000170099,cg23599820,
ENSG00000170128,cg16017089,
ENSG00000170153,cg13817182,
ENSG00000170166,cg04489740,
ENSG00000170178,cg18176922,
ENSG00000170190,cg06433467,
ENSG00000170209,cg04058281,
ENSG00000170231,cg16317459,
ENSG00000170262,cg13833596,
ENSG00000170276,cg25945642,
ENSG00000170279,cg02704535,
ENSG00000170289,cg22930859,
ENSG00000170298,cg25137711,
ENSG00000170312,cg17052170,
ENSG00000170323,cg07084627,
ENSG00000170324,cg19464016,
ENSG00000170345,cg22248052,
ENSG00000170367,cg24137543,
ENSG00000170369,cg20771240,
ENSG00000170373,cg19256731,
ENSG00000170374,cg07127225,
ENSG00000170381,cg15586392,
ENSG00000170412,cg25130385,
ENSG00000170419,cg14482902,
ENSG00000170423,cg21900069,
ENSG00000170425,cg22982767,
ENSG00000170426,cg03355808,
ENSG00000170439,cg11624479,
ENSG00000170442,cg26360792,
ENSG00000170454,cg00286188,
ENSG00000170465,cg06933574,
ENSG00000170477,cg03186486,
